Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
hadoop,org.apache.hadoop.ha,TestHealthMonitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testAutoFailoverOnBadHealth is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testAutoFailoverOnLostZKSession is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testDontFailoverToUnhealthyNode is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testBecomingActiveFails is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testZooKeeperFailure is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testCedeActive is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testGracefulFailover is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testGracefulFailoverToUnhealthy is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testGracefulFailoverFailBecomingActive is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testGracefulFailoverFailBecomingStandby is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testGracefulFailoverFailBecomingStandbyAndFailFence is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Feature Envy,The tool detected a instance of this smell because testOneOfEverything is more interested in members of the type: MiniZKFCCluster
hadoop,org.apache.hadoop.ha,TestZKFailoverController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ClientBaseWithFixes
hadoop,org.apache.hadoop.ha,TestNodeFencer.AlwaysSucceedFencer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: fenceCalled; fencedSvc; callArgs
hadoop,org.apache.hadoop.ha,TestNodeFencer.AlwaysSucceedFencer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,TestNodeFencer.AlwaysFailFencer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: fenceCalled; fencedSvc; callArgs
hadoop,org.apache.hadoop.ha,TestNodeFencer.AlwaysFailFencer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,TestZKFailoverControllerStress,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,TestZKFailoverControllerStress,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ClientBaseWithFixes
hadoop,org.apache.hadoop.ha,TestZKFailoverControllerStress.RandomlyThrow,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: r; svcIdx
hadoop,org.apache.hadoop.ha,TestZKFailoverControllerStress.RandomlyThrow,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,DummyHAService,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; DUMMY_FENCE_KEY; state; proxy; zkfcProxy; fencer; address; isHealthy; actUnreachable; failToBecomeActive; failToBecomeStandby; failToFence; sharedResource; fenceCount; instances; index
hadoop,org.apache.hadoop.ha,DummyHAService,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DummyHAService; DummySharedResource
hadoop,org.apache.hadoop.ha,DummyHAService.MockHAProtocolImpl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,DummyHAService.MockHAProtocolImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,DummyHAService.DummyFencer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,DummyHAService.DummyFencer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,TestActiveStandbyElector,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
hadoop,org.apache.hadoop.ha,TestActiveStandbyElector.ActiveStandbyElectorTester,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: sleptFor
hadoop,org.apache.hadoop.ha,TestActiveStandbyElector.ActiveStandbyElectorTester,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ClientBaseWithFixes,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; CONNECTION_TIMEOUT; BASETEST; hostPort; maxCnxns; serverFactory; tmpDir; initialFdCount; clientConnected; connected; allClients; allClientsSetup; host; port
hadoop,org.apache.hadoop.ha,ClientBaseWithFixes.NullWatcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,ClientBaseWithFixes.NullWatcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ClientBaseWithFixes.CountdownWatcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: clientConnected; connected
hadoop,org.apache.hadoop.ha,ClientBaseWithFixes.CountdownWatcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ClientBaseWithFixes.HostPort,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: host; port
hadoop,org.apache.hadoop.ha,ClientBaseWithFixes.HostPort,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,TestActiveStandbyElectorRealZK,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,MiniZKFCCluster,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ctx; zks; svcs; thrs; conf; sharedResource; LOG; zkfc; DUMMY_CLUSTER; SCOPED_PARENT_ZNODE; LOCK_ZNODE; localTarget
hadoop,org.apache.hadoop.ha,MiniZKFCCluster.DummyZKFCThread,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: zkfc
hadoop,org.apache.hadoop.ha,MiniZKFCCluster.DummyZKFCThread,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,MiniZKFCCluster.DummyZKFC,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: DUMMY_CLUSTER; SCOPED_PARENT_ZNODE; LOCK_ZNODE; localTarget
hadoop,org.apache.hadoop.ha,MiniZKFCCluster.DummyZKFC,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,MiniZKFCCluster.DummyZKFC,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DUMMY_CLUSTER; SCOPED_PARENT_ZNODE; LOCK_ZNODE; localTarget
hadoop,org.apache.hadoop.ha,FenceMethod,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: NodeFencer; FenceMethod; HAServiceTarget
hadoop,org.apache.hadoop.ha,HAAdmin.UsageInfo,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: args; help
hadoop,org.apache.hadoop.ha,HAAdmin.UsageInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ActiveStandbyElector,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOCK_FILENAME; BREADCRUMB_FILENAME; LOG; NUM_RETRIES; SLEEP_AFTER_FAILURE_TO_BECOME_ACTIVE; state; createRetryCount; statRetryCount; zkClient; zkConnectionState; appClient; zkHostPort; zkSessionTimeout; zkAcl; zkAuthInfo; appData; zkLockFilePath; zkBreadCrumbPath; znodeWorkingDir; sessionReestablishLockForTests; wantToBeInElection; serialVersionUID; zk; hasReceivedEvent; queuedEvents
hadoop,org.apache.hadoop.ha,ActiveStandbyElector,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 51 methods
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.ActiveStandbyElectorCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.ConnectionState,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.ConnectionState,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.State,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.State,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.ActiveNotFoundException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.ActiveNotFoundException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.ZKAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.WatcherWithClientRef,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: zk; hasReceivedEvent; queuedEvents
hadoop,org.apache.hadoop.ha,ActiveStandbyElector.WatcherWithClientRef,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ZKFCRpcServer,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ZKFCRpcServer; ZKFailoverController
hadoop,org.apache.hadoop.ha,ZKFCProtocol,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: versionID
hadoop,org.apache.hadoop.ha,ZKFailoverController,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; ZK_QUORUM_KEY; ZK_SESSION_TIMEOUT_KEY; ZK_SESSION_TIMEOUT_DEFAULT; ZK_PARENT_ZNODE_KEY; ZK_ACL_KEY; ZK_ACL_DEFAULT; ZK_AUTH_KEY; ZK_PARENT_ZNODE_DEFAULT; ZKFC_CONF_KEYS; USAGE; ERR_CODE_FORMAT_DENIED; ERR_CODE_NO_PARENT_ZNODE; ERR_CODE_NO_FENCER; ERR_CODE_AUTO_FAILOVER_NOT_ENABLED; ERR_CODE_NO_ZK; conf; zkQuorum; localTarget; healthMonitor; elector; rpcServer; lastHealthState; fatalError; delayJoiningUntilNanotime; delayExecutor; lastActiveAttemptRecord; activeAttemptRecordLock; succeeded; status; nanoTime
hadoop,org.apache.hadoop.ha,ZKFailoverController,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 45 methods
hadoop,org.apache.hadoop.ha,ZKFailoverController.ElectorCallbacks,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,ZKFailoverController.ElectorCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ZKFailoverController.HealthCallbacks,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,ZKFailoverController.HealthCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,ZKFailoverController.ActiveAttemptRecord,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: succeeded; status; nanoTime
hadoop,org.apache.hadoop.ha,ZKFailoverController.ActiveAttemptRecord,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,NodeFencer.FenceMethodWithArg,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: method; arg
hadoop,org.apache.hadoop.ha,NodeFencer.FenceMethodWithArg,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,StreamPumper,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ShellCommandFencer; StreamPumper
hadoop,org.apache.hadoop.ha,StreamPumper.StreamType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,StreamPumper.StreamType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HAZKUtil.ZKAuthInfo,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: scheme; auth
hadoop,org.apache.hadoop.ha,HAZKUtil.ZKAuthInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HAZKUtil.BadAclFormatException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
hadoop,org.apache.hadoop.ha,HAZKUtil.BadAclFormatException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HAZKUtil.BadAuthFormatException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
hadoop,org.apache.hadoop.ha,HAZKUtil.BadAuthFormatException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HealthMonitor.State,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,HealthMonitor.State,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HealthMonitor.MonitorDaemon,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,HealthMonitor.MonitorDaemon,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HealthMonitor.Callback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,SshFenceByTcpPort.Args,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: USER_PORT_RE; DEFAULT_SSH_PORT; user; sshPort
hadoop,org.apache.hadoop.ha,SshFenceByTcpPort.Args,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,SshFenceByTcpPort.LogAdapter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: LOG
hadoop,org.apache.hadoop.ha,SshFenceByTcpPort.LogAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HAServiceProtocol,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: versionID; name; source
hadoop,org.apache.hadoop.ha,HAServiceProtocol.HAServiceState,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
hadoop,org.apache.hadoop.ha,HAServiceProtocol.HAServiceState,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HAServiceProtocol.RequestSource,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ha,HAServiceProtocol.RequestSource,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ha,HAServiceProtocol.StateChangeRequestInfo,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: source
hadoop,org.apache.hadoop.ha,HAServiceProtocol.StateChangeRequestInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.log,TestLogLevel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.log,TestLog4Json.TestLogger,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.log,TestLog4Json.TestLogger,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.log,TestLog4Json.TestLoggerRepository,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.log,TestLog4Json.TestLoggerRepository,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.log,Log4Json,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: factory; DATE; EXCEPTION_CLASS; LEVEL; MESSAGE; NAME; STACK; THREAD; TIME; JSON_TYPE; dateFormat
hadoop,org.apache.hadoop.log,LogLevel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: USAGES; MARKER; TAG; serialVersionUID; FORMS
hadoop,org.apache.hadoop.log,LogLevel.Servlet,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; FORMS
hadoop,org.apache.hadoop.log,LogLevel.Servlet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.log,EventCounter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.log,EventCounter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ipc,MiniRPCBenchmark,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KEYTAB_FILE_KEY; USER_NAME_KEY; MINI_USER; RENEWER; GROUP_NAME_1; GROUP_NAME_2; GROUP_NAMES; currentUgi; logLevel; versionID; DEFAULT_SERVER_ADDRESS; secretManager; rpcServer
hadoop,org.apache.hadoop.ipc,MiniRPCBenchmark.TestDelegationTokenSelector,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ipc,MiniRPCBenchmark.TestDelegationTokenSelector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ipc,MiniRPCBenchmark.MiniProtocol,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ipc,MiniRPCBenchmark.MiniProtocol,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: versionID
hadoop,org.apache.hadoop.ipc,MiniRPCBenchmark.MiniServer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: DEFAULT_SERVER_ADDRESS; secretManager; rpcServer
hadoop,org.apache.hadoop.ipc,MiniRPCBenchmark.MiniServer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ipc,TestIPC,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; conf; PING_INTERVAL; MIN_SLEEP_TIME; WRITABLE_FAULTS_ENABLED; WRITABLE_FAULTS_SLEEP; RANDOM; ADDRESS; FD_DIR; sleep; responseClass; client; server; count; failed; HADOOP_0_18_3_RPC_DUMP; HADOOP0_18_ERROR_MSG; RESPONSE_TO_HADOOP_0_18_3_RPC; HADOOP_0_20_3_RPC_DUMP; HADOOP0_20_ERROR_MSG; RESPONSE_TO_HADOOP_0_20_3_RPC; HADOOP0_21_ERROR_MSG; HADOOP_0_21_0_RPC_DUMP; RESPONSE_TO_HADOOP_0_21_0_RPC
hadoop,org.apache.hadoop.ipc,TestIPC,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
hadoop,org.apache.hadoop.ipc,TestIPC.TestServer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: sleep; responseClass
hadoop,org.apache.hadoop.ipc,TestIPC.TestServer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ipc,TestIPC.SerialCaller,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: client; server; count; failed
hadoop,org.apache.hadoop.ipc,TestIPC.SerialCaller,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ipc,TestIPC.IOEOnReadWritable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.ipc,TestIPC.IOEOnReadWritable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.ipc,TestIPC.RTEOnReadWritable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
